HATS_F12_YYYY,HATS_F12_MM,HATS_NH_F12,HATS_NH_F12_sd,HATS_SH_F12,HATS_SH_F12_sd,HATS_Global_F12,HATS_Global_F12_sd,HATS_alt_F12,HATS_alt_F12_sd,HATS_sum_F12,HATS_sum_F12_sd,HATS_brw_F12,HATS_brw_F12_sd,HATS_mhd_F12,HATS_mhd_F12_sd,HATS_thd_F12,HATS_thd_F12_sd,HATS_nwr_F12,HATS_nwr_F12_sd,HATS_kum_F12,HATS_kum_F12_sd,HATS_mlo_F12,HATS_mlo_F12_sd,HATS_smo_F12,HATS_smo_F12_sd,HATS_cgo_F12,HATS_cgo_F12_sd,HATS_psa_F12,HATS_psa_F12_sd,HATS_spo_F12,HATS_spo_F12_sd,HATS_F12_Programs
1996,12,535.633,0.882,528.948,1.271,532.291,1.547,538.317,0.630,nan,nan,537.668,1.116,nan,nan,nan,nan,536.229,1.157,536.377,0.612,533.696,0.808,531.247,1.584,526.665,0.775,nan,nan,526.505,1.074,011000
1997,1,535.770,1.141,529.104,1.564,532.437,1.936,538.899,0.861,nan,nan,537.539,1.450,nan,nan,nan,nan,536.571,1.211,536.408,1.227,533.788,0.915,531.396,2.037,526.824,0.824,nan,nan,526.691,0.960,011000
1997,2,535.790,1.225,529.527,1.580,532.659,1.999,538.647,1.939,nan,nan,537.509,1.951,nan,nan,nan,nan,536.582,1.205,536.610,1.054,533.673,1.094,531.639,1.910,527.665,1.093,nan,nan,526.408,1.363,011000
1997,3,535.569,1.034,529.923,1.872,532.746,2.138,538.015,1.875,nan,nan,537.257,1.194,nan,nan,nan,nan,536.495,1.029,536.389,1.093,533.386,0.802,532.116,2.468,528.095,0.916,nan,nan,526.289,1.053,011000
1997,4,535.522,1.241,529.737,1.643,532.630,2.059,539.035,1.050,nan,nan,536.961,1.459,nan,nan,nan,nan,536.348,1.507,536.174,1.285,533.548,0.863,532.024,1.784,527.622,1.586,nan,nan,526.720,1.039,011000
1997,5,535.747,1.041,529.783,1.467,532.765,1.799,538.722,1.029,nan,nan,536.223,1.654,nan,nan,nan,nan,536.447,1.443,536.271,0.684,534.270,0.720,531.158,1.819,528.608,0.924,nan,nan,527.615,1.216,011000
1997,6,536.006,1.124,530.347,1.318,533.176,1.732,537.943,0.784,nan,nan,536.052,1.568,nan,nan,nan,nan,536.911,1.482,536.569,0.960,534.516,0.796,531.013,1.700,530.135,0.698,nan,nan,527.964,0.951,011000
1997,7,536.382,1.591,530.450,1.460,533.416,2.160,537.195,0.891,nan,nan,536.049,1.587,nan,nan,nan,nan,537.916,1.491,537.226,2.131,534.294,0.969,531.388,1.786,529.772,0.915,nan,nan,528.508,1.381,011000
1997,8,537.163,0.998,530.654,1.420,533.909,1.736,537.894,0.563,nan,nan,536.473,1.280,nan,nan,nan,nan,538.513,1.130,537.911,1.054,535.408,0.755,531.941,1.703,529.428,0.960,nan,nan,529.094,1.378,011000
1997,9,538.152,1.194,531.545,1.617,534.849,2.010,538.294,0.616,nan,nan,537.450,0.998,nan,nan,nan,nan,539.276,1.582,538.822,1.048,536.716,1.035,532.524,1.974,530.858,1.142,nan,nan,529.440,1.171,011000
1997,10,538.694,1.395,532.063,2.027,535.378,2.460,539.119,0.604,nan,nan,539.072,1.801,nan,nan,nan,nan,539.907,2.068,539.316,0.890,536.960,1.029,533.021,2.114,531.525,2.125,nan,nan,529.501,0.932,011000
1997,11,539.029,1.369,531.900,1.409,535.464,1.965,539.939,0.520,nan,nan,539.916,2.089,nan,nan,nan,nan,540.046,1.261,539.925,1.648,537.021,0.921,533.053,1.685,531.040,1.138,nan,nan,529.612,0.708,011000
1997,12,538.953,1.440,532.012,1.666,535.483,2.202,540.491,1.855,nan,nan,540.141,1.870,nan,nan,nan,nan,539.867,1.722,539.771,1.358,536.981,1.063,533.412,1.726,530.762,1.656,nan,nan,530.001,1.387,011000
1998,1,538.993,1.172,532.057,2.197,535.525,2.490,541.340,1.155,nan,nan,540.037,1.908,nan,nan,nan,nan,539.952,1.306,540.175,0.999,536.578,0.983,533.471,2.869,530.755,1.265,nan,nan,530.179,0.799,011000
1998,2,539.014,1.455,531.979,1.460,535.496,2.061,540.864,1.756,nan,nan,539.865,2.315,nan,nan,nan,nan,539.585,1.848,540.508,0.920,536.691,1.227,533.199,1.570,530.873,1.308,nan,nan,530.285,1.453,011000
1998,3,539.040,1.241,531.607,2.083,535.323,2.425,539.982,1.299,nan,nan,539.699,1.635,nan,nan,nan,nan,539.427,1.317,539.895,1.270,537.633,1.018,532.646,2.802,530.643,0.812,nan,nan,530.251,1.156,011000
1998,4,538.939,1.152,531.719,1.628,535.329,1.994,539.764,0.923,nan,nan,540.479,1.627,nan,nan,nan,nan,539.405,1.319,539.042,1.068,538.031,0.962,532.802,2.134,530.688,0.874,nan,nan,530.405,0.774,011000
1998,5,539.166,1.151,532.048,1.503,535.607,1.894,540.714,0.574,nan,nan,540.281,1.874,nan,nan,nan,nan,539.548,1.630,539.282,0.653,538.343,0.859,533.163,1.859,531.023,1.019,nan,nan,530.557,1.059,011000
1998,6,539.337,1.269,532.639,1.356,535.988,1.857,540.539,0.990,nan,nan,539.560,1.013,nan,nan,nan,nan,539.857,1.481,539.602,1.556,538.489,0.721,533.775,1.768,531.556,0.669,nan,nan,531.263,0.947,011100
1998,7,539.310,0.866,532.891,1.447,536.101,1.686,540.929,1.392,nan,nan,538.877,1.139,nan,nan,nan,nan,540.639,0.976,539.161,0.712,538.328,0.773,533.908,1.906,531.902,0.743,nan,nan,531.736,0.705,011100
1998,8,539.756,0.912,533.430,1.370,536.593,1.646,540.006,0.937,nan,nan,538.942,1.359,nan,nan,nan,nan,540.992,1.159,539.913,0.439,538.756,0.907,534.248,1.821,532.732,0.590,nan,nan,532.135,0.853,011100
1998,9,540.163,1.120,534.433,2.304,537.298,2.562,540.007,1.026,nan,nan,539.215,1.213,nan,nan,nan,nan,541.169,1.458,540.354,1.006,539.384,0.869,535.146,2.923,534.035,1.554,nan,nan,532.525,0.827,011100
1998,10,541.409,1.236,535.518,2.620,538.463,2.897,540.850,0.898,nan,nan,539.763,1.415,543.830,1.192,nan,nan,541.191,1.778,540.739,0.969,539.611,0.943,536.601,3.566,534.770,0.982,nan,nan,533.146,0.980,011100
1998,11,541.271,1.190,535.829,2.428,538.550,2.704,542.553,1.688,nan,nan,540.352,0.835,543.129,1.690,nan,nan,541.174,1.088,540.767,0.742,539.587,0.820,537.277,3.235,534.761,1.190,nan,nan,532.909,0.910,011100
1998,12,542.086,1.349,535.671,1.529,538.878,2.039,542.906,1.228,nan,nan,541.627,0.969,545.030,1.271,nan,nan,541.060,1.736,541.505,1.591,539.796,0.790,537.284,1.663,534.378,1.220,nan,nan,532.807,1.865,011100
1999,1,541.921,1.163,535.938,1.159,538.929,1.642,543.631,1.244,nan,nan,542.734,1.022,543.839,0.879,nan,nan,541.249,1.283,541.536,1.648,540.077,0.735,537.758,1.271,534.363,0.813,nan,nan,533.140,1.610,011100
1999,2,541.807,1.086,536.256,1.291,539.032,1.687,544.040,1.174,nan,nan,542.469,0.872,543.475,1.318,nan,nan,541.581,1.369,541.281,0.637,540.045,0.873,537.888,1.565,534.842,0.896,nan,nan,533.753,1.083,011100
1999,3,541.657,1.402,536.488,1.406,539.072,1.986,543.886,1.350,nan,nan,541.953,0.598,542.619,0.751,nan,nan,542.015,2.379,541.429,1.474,540.099,0.957,537.634,1.290,535.716,1.392,nan,nan,533.903,1.899,011100
1999,4,541.521,1.067,536.370,1.139,538.945,1.560,543.078,1.120,nan,nan,541.937,1.067,542.185,0.523,nan,nan,541.599,1.586,541.969,1.075,539.929,1.043,537.376,1.135,535.692,1.063,nan,nan,534.098,1.400,011100
1999,5,541.582,0.949,536.477,1.151,539.030,1.492,542.005,1.204,nan,nan,541.924,0.561,542.208,0.780,nan,nan,541.172,1.031,542.457,1.169,540.130,0.868,537.553,1.237,535.680,0.705,nan,nan,534.327,1.850,011100
1999,6,541.607,1.108,536.318,0.951,538.962,1.460,541.335,0.708,nan,nan,541.570,0.491,542.505,1.290,nan,nan,541.495,1.378,541.782,1.050,540.417,0.737,537.267,1.084,535.544,0.580,nan,nan,534.680,1.317,011100
1999,7,541.648,1.069,536.525,0.886,539.087,1.389,540.867,0.778,nan,nan,541.380,0.641,542.416,1.025,nan,nan,542.426,1.297,541.334,0.942,540.490,1.138,537.449,0.960,535.726,0.619,nan,nan,535.104,1.278,011100
1999,8,541.761,1.013,536.811,0.908,539.286,1.360,541.817,1.070,nan,nan,541.153,0.597,542.492,0.953,nan,nan,542.656,1.429,541.277,0.962,540.723,0.772,537.561,0.927,536.158,0.761,nan,nan,535.673,1.251,011100
1999,9,542.259,0.968,537.161,1.007,539.710,1.396,543.010,0.876,nan,nan,541.414,0.758,542.534,1.165,nan,nan,542.820,1.141,542.479,0.830,541.357,0.672,537.600,1.088,536.724,0.774,nan,nan,536.702,1.322,011100
1999,10,543.054,1.151,537.243,1.083,540.148,1.581,542.687,0.949,nan,nan,542.389,1.091,543.515,1.153,nan,nan,542.908,1.210,543.925,1.351,541.902,0.883,537.561,1.182,537.032,0.709,nan,nan,536.514,1.615,011100
1999,11,543.521,1.088,537.614,1.067,540.568,1.524,542.711,1.096,nan,nan,543.712,1.036,544.612,1.300,nan,nan,543.040,1.336,544.176,0.756,541.907,0.832,538.170,1.139,537.224,0.947,nan,nan,536.423,1.133,011100
1999,12,543.622,1.228,538.344,1.227,540.983,1.736,543.908,0.536,nan,nan,544.697,0.690,544.766,1.457,nan,nan,543.036,1.387,543.855,1.259,542.146,0.816,538.975,1.282,537.970,1.072,nan,nan,536.728,1.477,011100
2000,1,543.693,1.028,538.635,1.132,541.164,1.529,544.694,1.054,nan,nan,545.332,0.537,544.831,1.072,nan,nan,543.086,1.194,543.803,1.063,542.169,0.856,539.486,1.049,537.908,0.937,nan,nan,537.287,1.909,011100
2000,2,543.709,1.145,538.553,1.028,541.131,1.539,544.795,1.226,nan,nan,545.373,0.524,545.104,1.569,nan,nan,542.874,1.295,543.958,0.765,541.890,0.705,539.651,1.044,537.569,1.001,nan,nan,536.991,1.053,011100
2000,3,543.533,1.275,538.409,1.013,540.971,1.628,545.624,1.077,nan,nan,544.903,0.471,544.948,1.743,nan,nan,543.416,1.036,543.335,1.288,541.530,0.782,539.554,1.124,537.301,0.778,nan,nan,537.088,1.210,011100
2000,4,543.930,1.411,538.685,1.087,541.308,1.781,545.579,1.468,nan,nan,544.413,0.593,544.626,1.935,nan,nan,544.124,1.515,544.194,1.065,542.365,0.858,539.439,1.204,538.118,1.045,nan,nan,537.208,0.481,011100
2000,5,544.691,1.171,538.661,1.145,541.676,1.637,545.720,1.138,nan,nan,544.516,0.422,544.528,1.172,nan,nan,544.793,1.255,545.711,1.103,543.739,1.277,538.904,0.971,538.660,1.440,nan,nan,537.505,0.472,011100
2000,6,545.239,1.253,538.882,1.157,542.061,1.705,545.314,1.603,nan,nan,544.647,0.578,544.441,0.916,nan,nan,545.605,1.535,546.190,1.424,545.130,1.258,538.753,1.036,539.364,1.409,nan,nan,537.699,0.447,011100
2000,7,544.734,1.501,539.021,1.251,541.878,1.954,544.336,0.953,nan,nan,544.505,0.511,543.935,0.936,nan,nan,546.064,1.641,545.013,2.261,544.478,1.165,539.051,1.037,539.240,1.596,nan,nan,538.063,0.499,011100
2000,8,544.010,0.929,539.081,1.039,541.546,1.394,543.620,0.564,nan,nan,544.054,0.445,543.389,0.935,nan,nan,545.600,1.152,544.018,0.754,543.526,0.984,539.478,1.097,538.678,1.075,nan,nan,538.690,0.448,011100
2000,9,544.035,1.064,539.148,0.904,541.592,1.396,544.065,0.911,nan,nan,544.512,0.442,543.636,0.991,nan,nan,545.328,0.988,544.248,1.247,543.168,1.127,539.602,1.055,538.686,0.786,nan,nan,538.704,0.383,011100
2000,10,544.921,0.961,539.339,0.956,542.130,1.355,544.886,0.574,nan,nan,545.249,0.472,544.832,1.044,nan,nan,545.674,1.238,545.381,0.824,543.890,0.822,539.830,1.133,538.912,0.784,nan,nan,538.588,0.523,011100
2000,11,545.298,0.986,539.455,0.875,542.376,1.318,545.897,0.765,nan,nan,545.878,0.461,545.668,1.031,nan,nan,545.873,1.304,545.797,0.828,543.676,0.871,540.061,0.977,538.817,0.788,nan,nan,538.945,0.642,011100
2000,12,545.126,0.823,539.702,1.110,542.414,1.382,546.267,0.972,nan,nan,545.933,0.523,545.729,0.818,nan,nan,545.688,0.986,545.314,0.995,543.428,0.450,540.488,1.290,538.844,0.938,nan,nan,539.157,0.699,011100
2001,1,545.055,0.833,540.048,0.882,542.551,1.213,546.450,0.617,nan,nan,546.139,0.515,545.812,0.718,nan,nan,545.431,1.162,545.215,1.007,543.252,0.441,541.143,1.040,539.011,0.693,nan,nan,538.690,0.661,011100
2001,2,545.130,0.910,539.890,1.517,542.510,1.769,546.733,0.680,nan,nan,546.166,0.522,546.071,0.845,nan,nan,544.973,1.121,545.490,0.909,543.320,0.887,541.368,1.479,538.350,1.703,nan,nan,538.588,0.774,011100
2001,3,544.893,1.339,539.417,1.119,542.155,1.744,546.400,0.742,nan,nan,546.113,0.459,546.125,1.241,nan,nan,544.559,1.091,545.017,1.888,543.061,1.141,541.002,1.332,538.029,0.791,538.040,1.364,538.477,0.675,011100
2001,4,544.747,0.982,539.250,1.093,541.998,1.469,546.034,0.651,nan,nan,545.669,0.489,546.188,1.146,nan,nan,544.095,1.404,545.057,0.845,542.810,0.417,540.289,1.140,538.569,1.001,537.980,1.377,538.161,0.821,011100
2001,5,544.820,0.925,539.252,0.872,542.036,1.271,546.507,1.015,nan,nan,545.347,0.427,545.926,0.917,nan,nan,544.567,1.338,545.404,0.844,542.763,0.627,539.834,0.971,539.297,0.672,537.591,1.013,538.036,0.881,011100
2001,6,544.719,0.806,539.461,0.886,542.090,1.198,546.343,0.884,nan,nan,544.958,0.476,545.651,0.598,nan,nan,545.383,1.424,544.773,0.718,542.739,0.345,540.044,0.862,539.328,0.873,538.257,1.171,538.438,0.683,011100
2001,7,544.320,0.834,539.855,0.906,542.088,1.231,545.095,1.039,nan,nan,544.508,0.556,544.963,0.950,nan,nan,545.708,1.159,543.932,0.749,542.654,0.306,540.737,0.920,539.273,0.721,538.858,1.412,538.865,0.773,011100
2001,8,544.221,0.724,540.137,0.980,542.179,1.218,544.112,1.235,nan,nan,543.895,0.609,544.673,0.813,nan,nan,545.422,0.961,544.118,0.634,542.859,0.299,541.117,0.938,539.530,0.831,538.812,1.610,539.115,0.802,011100
2001,9,544.557,0.920,539.978,0.829,542.268,1.238,544.153,1.081,nan,nan,543.684,0.612,544.837,1.414,nan,nan,545.426,0.784,544.993,0.637,543.296,0.298,540.733,0.864,539.318,0.762,539.070,1.051,539.792,0.612,001100
2001,10,545.280,0.637,540.323,0.834,542.802,1.050,544.860,0.719,nan,nan,544.239,0.627,545.886,0.651,nan,nan,545.771,0.846,545.829,0.650,543.838,0.328,540.944,0.886,539.693,0.652,539.873,1.153,540.187,0.789,001100
2001,11,545.753,0.999,540.852,1.082,543.303,1.473,545.636,1.102,nan,nan,545.232,0.448,546.254,0.647,nan,nan,546.266,0.942,546.462,1.123,544.122,1.313,541.390,1.081,540.414,1.229,540.305,0.579,540.493,0.890,001100
2001,12,545.935,0.911,541.148,1.124,543.542,1.447,546.551,1.117,nan,nan,545.656,0.625,546.653,0.588,nan,nan,546.854,0.967,546.364,1.450,543.858,0.378,541.853,1.207,540.671,1.117,540.258,0.821,540.495,1.013,001100
2002,1,545.897,0.932,541.106,1.063,543.501,1.414,546.525,0.818,nan,nan,545.496,0.788,546.455,0.841,nan,nan,547.435,1.125,546.297,1.259,543.574,0.335,542.074,1.055,540.275,0.885,540.032,1.449,540.709,1.222,001100
2002,2,546.183,1.220,541.299,1.080,543.741,1.629,546.068,1.247,nan,nan,545.438,0.597,546.702,0.928,547.740,2.062,547.689,1.130,545.997,1.099,543.405,0.859,542.435,0.947,540.556,1.245,539.746,1.391,540.274,0.463,001100
2002,3,545.655,1.227,540.981,1.005,543.318,1.586,546.517,1.329,nan,nan,545.544,0.656,546.528,1.661,545.995,1.179,546.680,1.089,545.663,1.370,543.378,0.352,541.931,0.925,540.397,1.197,539.610,1.000,540.066,0.424,001100
2002,4,545.613,1.220,540.395,0.993,543.004,1.573,547.054,1.631,nan,nan,545.118,0.634,546.434,1.339,547.438,1.101,545.519,1.122,545.562,1.321,543.199,1.181,541.225,0.987,539.752,1.096,539.226,1.030,540.057,0.393,001100
2002,5,545.333,0.775,540.413,0.852,542.873,1.151,546.366,0.540,nan,nan,544.354,0.668,545.918,0.640,545.764,0.763,545.400,1.212,545.992,0.810,543.655,0.399,540.880,0.944,540.105,0.819,539.512,0.822,540.277,0.443,001100
2002,6,545.260,0.805,540.988,0.937,543.124,1.235,545.344,0.526,nan,nan,543.743,1.179,545.610,0.647,545.614,0.634,545.671,0.887,545.731,0.918,544.060,0.835,541.073,0.810,541.319,0.916,540.136,1.633,540.238,0.464,001100
2002,7,544.995,0.714,541.037,0.764,543.016,1.046,545.117,0.527,nan,nan,543.521,0.965,544.997,0.651,545.425,0.823,545.952,0.812,545.083,0.823,544.098,0.344,541.061,0.845,541.344,0.688,540.377,0.857,540.470,0.471,001100
2002,8,544.735,0.757,540.560,0.931,542.647,1.200,544.900,0.535,nan,nan,543.301,0.634,544.112,0.601,545.067,1.010,546.561,0.976,544.990,0.817,543.829,0.374,540.761,1.046,540.426,0.815,540.278,1.089,540.394,0.453,001100
2002,9,545.094,0.764,540.534,0.826,542.814,1.125,545.060,0.508,nan,nan,543.376,0.510,543.810,0.856,546.143,0.747,547.000,0.923,545.588,0.856,544.221,0.390,540.789,0.876,540.181,0.841,540.888,0.820,540.273,0.435,001100
2002,10,545.628,0.843,541.086,0.839,543.357,1.190,545.673,0.534,nan,nan,544.058,0.503,545.256,1.061,547.223,1.032,546.258,0.859,545.605,0.716,544.666,0.469,541.293,0.972,540.990,0.668,541.315,1.023,540.215,0.411,001100
2002,11,545.964,0.751,541.124,0.842,543.544,1.129,546.732,0.828,nan,nan,544.827,0.872,546.413,0.867,547.646,0.623,545.321,0.982,545.880,0.706,544.823,0.396,541.306,0.874,541.201,0.828,541.018,1.017,540.084,0.443,001100
2002,12,545.598,0.927,540.858,1.047,543.228,1.398,546.924,0.962,nan,nan,544.976,0.653,545.760,1.184,547.070,1.008,544.518,0.894,546.013,0.951,544.677,0.374,541.499,1.067,540.380,1.166,540.845,0.910,539.600,0.427,001100
2003,1,545.299,1.062,540.531,0.776,542.915,1.315,546.538,0.991,nan,nan,545.151,0.583,545.414,1.338,546.579,1.273,544.352,0.879,545.884,1.147,544.220,0.424,541.430,0.848,539.601,0.705,540.842,0.917,539.395,0.434,001100
2003,2,545.308,0.800,540.722,0.960,543.015,1.249,546.600,0.585,nan,nan,545.684,0.511,546.233,0.902,546.013,0.910,544.083,0.729,545.719,0.994,543.944,0.348,541.702,1.287,539.909,0.577,540.584,0.624,539.226,0.410,001100
2003,3,545.357,0.883,540.849,0.749,543.103,1.158,546.123,0.528,nan,nan,545.801,0.548,546.357,1.112,546.283,0.901,544.269,0.772,545.583,0.898,543.823,0.671,541.893,0.855,540.386,0.719,539.421,0.564,539.085,0.413,001100
2003,4,545.130,1.075,540.699,0.915,542.914,1.411,544.849,1.301,nan,nan,544.853,0.957,546.460,0.649,546.021,1.167,543.544,1.779,545.617,0.978,543.610,0.697,541.689,0.937,540.212,0.893,539.499,1.190,539.047,0.430,001100
2003,5,544.456,1.289,540.134,0.936,542.295,1.593,544.497,0.928,nan,nan,543.490,0.613,545.521,1.421,544.941,1.977,543.424,1.544,545.052,0.838,543.170,0.358,540.873,0.942,539.451,0.836,539.882,1.454,539.420,0.429,001100
2003,6,544.143,0.772,540.128,1.062,542.136,1.313,545.042,0.660,nan,nan,542.930,0.477,544.631,0.958,544.590,1.034,543.971,0.577,544.588,0.771,543.051,0.346,540.686,0.632,539.563,1.550,539.894,0.864,539.818,0.502,001100
2003,7,543.839,0.804,540.418,0.751,542.128,1.100,544.541,0.757,nan,nan,542.740,1.083,543.630,0.950,544.369,0.879,545.044,0.579,543.704,0.900,543.013,0.439,541.050,0.821,539.898,0.769,539.701,0.580,540.093,0.425,001100
2003,8,543.946,0.718,540.800,0.876,542.373,1.132,544.388,0.948,nan,nan,542.403,0.566,543.748,0.764,544.222,0.817,545.135,0.669,544.085,0.884,543.177,0.318,541.291,0.829,540.429,0.887,540.316,1.264,540.344,0.460,001100
2003,9,544.292,0.814,540.850,0.910,542.571,1.221,544.520,0.724,nan,nan,541.918,1.126,544.714,0.904,544.479,0.827,545.253,1.071,544.233,0.649,543.400,0.419,541.262,0.919,540.542,0.975,540.334,0.929,540.574,0.505,001100
2003,10,545.058,1.228,541.062,0.988,543.060,1.576,545.312,0.812,nan,nan,542.335,0.935,546.025,1.962,545.530,1.300,545.027,0.918,545.452,0.733,543.673,0.349,541.128,0.891,541.389,1.138,540.108,1.183,540.520,0.467,001100
2003,11,545.186,1.128,541.540,0.833,543.363,1.402,545.867,0.712,nan,nan,543.530,1.098,546.289,1.595,545.330,0.997,544.874,0.866,545.782,1.067,543.641,0.726,541.829,0.933,541.904,0.780,540.020,0.817,540.386,0.439,001100
2003,12,544.987,0.859,541.639,0.831,543.313,1.195,546.176,0.871,nan,nan,543.800,2.154,545.558,0.902,545.764,0.743,544.390,0.798,545.808,0.788,543.458,0.328,542.290,0.896,541.677,0.816,539.690,0.795,540.427,0.557,001100
2004,1,544.851,0.847,541.318,1.069,543.085,1.364,545.826,0.730,nan,nan,543.235,1.405,545.667,0.761,545.812,0.758,544.280,0.860,545.295,1.154,543.335,0.336,542.229,1.174,540.920,1.111,539.307,0.825,540.560,0.393,001100
2004,2,544.774,1.108,541.220,0.814,542.997,1.375,546.175,0.797,nan,nan,543.371,2.370,545.648,0.876,545.948,0.808,544.062,0.917,545.107,0.752,543.145,1.522,542.301,0.995,540.616,0.657,539.139,0.703,540.486,0.361,001100
2004,3,544.731,0.740,541.143,0.962,542.937,1.213,546.156,0.829,nan,nan,544.276,0.719,545.691,0.606,545.830,1.200,544.166,0.648,544.900,0.755,542.885,0.352,542.317,1.164,540.435,0.826,538.912,0.762,540.511,0.381,001100
2004,4,544.444,0.859,540.649,1.001,542.547,1.319,545.408,1.028,nan,nan,544.776,0.548,545.017,0.924,545.622,0.641,543.832,0.656,544.637,1.098,542.903,0.841,541.799,1.178,539.741,0.868,538.856,0.976,540.424,0.377,001100
2004,5,544.222,0.992,540.231,0.882,542.226,1.328,544.639,1.353,nan,nan,544.624,0.757,544.691,1.288,544.869,1.057,543.591,0.977,544.378,0.959,543.331,0.356,541.063,0.827,539.547,0.994,538.796,1.040,540.305,0.357,001100
2004,6,543.985,0.746,540.086,0.833,542.036,1.118,543.934,0.950,542.790,0.935,543.907,0.619,544.736,0.833,544.626,0.994,543.384,0.486,543.714,0.838,543.551,0.287,540.741,0.968,539.548,0.788,538.812,0.625,540.300,0.340,001100
2004,7,543.706,0.789,540.351,0.823,542.028,1.140,543.772,0.977,542.760,1.025,543.110,0.579,544.148,0.947,544.320,0.937,543.396,0.756,543.484,0.774,543.449,0.278,540.854,0.841,539.984,0.826,539.124,1.027,540.603,0.345,001100
2004,8,543.216,0.699,540.474,1.051,541.845,1.262,543.288,0.621,541.790,1.018,542.770,0.428,543.002,0.584,543.764,0.791,543.284,0.981,543.260,0.737,543.340,0.289,541.008,1.008,540.003,0.758,539.494,2.088,540.704,0.325,001100
2004,9,542.959,0.931,540.431,1.183,541.695,1.506,543.921,0.830,542.287,0.972,542.603,0.414,542.225,0.599,543.236,1.624,543.257,1.103,543.163,0.855,543.352,0.293,540.883,1.108,540.084,1.088,539.263,2.040,540.789,0.391,001100
2004,10,543.717,1.081,540.619,1.594,542.168,1.926,544.466,1.462,543.535,1.282,543.171,0.537,543.190,1.387,544.390,1.155,543.395,0.801,544.256,1.250,543.651,0.339,541.133,1.273,540.316,2.199,539.167,0.919,540.815,0.368,001100
2004,11,544.214,0.846,540.774,1.189,542.494,1.460,544.764,1.081,544.032,1.397,543.785,0.506,544.062,0.603,544.951,1.053,543.315,0.578,545.034,1.242,543.804,0.355,541.441,1.268,540.277,1.298,539.549,0.822,540.725,0.499,001100
2004,12,544.091,0.938,540.707,1.131,542.399,1.469,545.035,0.902,543.853,1.307,543.758,0.486,544.259,1.161,544.795,1.105,543.115,0.589,544.600,1.095,543.629,0.321,541.658,1.183,540.023,1.124,539.271,1.364,540.219,0.384,001100
2005,1,543.857,1.115,540.455,1.074,542.156,1.549,545.423,0.881,543.871,1.507,543.218,0.586,544.279,1.761,544.609,0.624,542.959,0.584,543.922,1.210,543.374,0.351,541.443,1.105,539.675,1.143,539.275,1.110,539.879,0.430,001100
2005,2,544.061,0.900,540.466,0.892,542.263,1.267,545.059,1.196,543.522,1.844,542.970,0.929,544.282,1.022,545.144,0.932,543.094,0.659,544.740,0.909,543.277,0.363,541.447,1.006,539.928,0.858,538.969,0.792,539.355,0.413,001100
2005,3,544.091,1.317,540.174,1.587,542.133,2.062,544.742,1.271,543.092,1.185,543.278,0.468,544.570,1.788,544.684,1.046,543.130,1.031,544.998,1.713,543.211,0.411,541.431,1.216,539.485,2.197,538.103,1.124,538.916,0.405,001100
2005,4,543.751,1.100,539.569,0.941,541.660,1.448,544.335,0.931,542.973,0.755,543.631,0.484,544.333,1.566,544.065,1.294,542.865,0.736,544.261,1.118,543.110,0.389,540.849,1.059,538.824,0.915,537.460,0.825,538.448,0.406,001100
2005,5,543.301,0.986,539.203,0.992,541.252,1.399,543.317,1.159,542.703,1.024,543.441,0.477,543.824,1.351,543.559,1.178,542.517,0.704,543.502,0.938,542.958,0.388,540.298,1.048,538.428,1.081,537.687,0.778,538.461,0.396,001100
2005,6,542.925,0.993,539.113,0.874,541.019,1.323,543.118,0.806,542.083,0.606,542.962,0.491,543.328,1.521,542.961,0.859,542.478,0.484,543.116,1.136,542.711,0.382,539.897,0.978,538.448,0.837,538.425,0.812,538.572,0.440,001100
2005,7,542.706,0.835,539.255,1.190,540.981,1.454,542.746,0.955,542.369,0.538,542.629,0.531,542.546,1.076,542.818,1.010,542.835,0.572,542.956,0.945,542.551,0.343,539.959,1.070,538.537,1.337,538.922,1.593,538.922,0.396,001100
2005,8,542.271,0.889,539.560,0.850,540.916,1.230,542.686,0.907,542.152,0.909,542.271,0.574,541.358,1.010,542.787,1.164,542.893,0.614,542.373,1.066,542.389,0.357,540.096,0.907,539.097,0.876,539.031,0.781,539.289,0.439,001100
2005,9,542.352,0.863,539.981,0.857,541.167,1.216,542.884,0.909,541.964,0.598,542.145,0.448,541.658,0.990,542.980,0.999,542.327,0.825,542.787,1.042,542.388,0.382,540.641,0.906,539.589,0.820,538.747,1.053,539.590,0.410,001100
2005,10,542.878,0.946,540.075,0.997,541.477,1.374,543.590,0.838,542.121,1.198,542.352,0.527,542.512,0.859,543.373,1.289,542.095,0.737,544.041,1.251,542.629,0.363,540.681,0.909,539.699,1.128,538.966,1.252,539.742,0.401,001100
2005,11,543.148,0.953,540.289,1.049,541.718,1.418,543.549,1.643,542.241,1.246,542.786,0.494,542.760,0.916,543.774,1.206,542.068,0.823,544.511,1.166,542.882,0.370,540.771,1.127,540.133,0.834,539.176,1.639,539.729,0.398,001100
2005,12,543.105,1.188,540.351,1.189,541.728,1.681,543.687,1.157,542.473,2.672,542.710,0.539,543.357,1.374,544.022,1.141,541.338,0.810,543.961,1.332,542.788,0.439,540.684,1.157,540.490,1.340,539.244,1.243,539.403,0.470,001100
