HATS_F113_YYYY,HATS_F113_MM,HATS_NH_F113,HATS_NH_F113_sd,HATS_SH_F113,HATS_SH_F113_sd,HATS_Global_F113,HATS_Global_F113_sd,HATS_alt_F113,HATS_alt_F113_sd,HATS_sum_F113,HATS_sum_F113_sd,HATS_brw_F113,HATS_brw_F113_sd,HATS_mhd_F113,HATS_mhd_F113_sd,HATS_thd_F113,HATS_thd_F113_sd,HATS_nwr_F113,HATS_nwr_F113_sd,HATS_kum_F113,HATS_kum_F113_sd,HATS_mlo_F113,HATS_mlo_F113_sd,HATS_smo_F113,HATS_smo_F113_sd,HATS_cgo_F113,HATS_cgo_F113_sd,HATS_psa_F113,HATS_psa_F113_sd,HATS_spo_F113,HATS_spo_F113_sd,HATS_F113_Programs
2010,2,75.686,0.165,75.520,0.270,75.603,0.316,75.758,0.061,75.679,0.085,75.811,0.099,75.655,0.103,75.554,0.084,75.637,0.281,75.746,0.227,75.776,0.092,75.544,0.236,75.542,0.349,75.414,0.076,75.432,0.206,001101
2010,3,75.634,0.160,75.461,0.325,75.548,0.362,75.753,0.058,75.642,0.098,75.773,0.062,75.636,0.083,75.653,0.061,75.533,0.368,75.615,0.048,75.675,0.111,75.456,0.212,75.488,0.471,75.494,0.139,75.346,0.228,001101
2010,4,75.572,0.146,75.346,0.138,75.459,0.201,75.752,0.089,75.629,0.184,75.763,0.057,75.650,0.158,75.628,0.083,75.363,0.271,75.487,0.067,75.610,0.076,75.365,0.165,75.330,0.105,75.418,0.109,75.242,0.130,001101
2010,5,75.476,0.120,75.223,0.158,75.349,0.199,75.645,0.058,75.571,0.114,75.737,0.044,75.425,0.075,75.553,0.041,75.282,0.250,75.444,0.094,75.570,0.081,75.119,0.221,75.351,0.040,75.265,0.092,75.191,0.130,001101
2010,6,75.362,0.365,75.201,0.363,75.282,0.515,75.460,0.049,75.513,0.097,75.564,0.092,75.256,0.655,75.369,0.158,75.209,0.338,75.398,0.241,75.493,0.057,75.108,0.520,75.316,0.084,75.177,0.199,75.248,0.180,001101
2010,7,75.264,0.309,75.227,0.188,75.245,0.362,75.280,0.071,75.337,0.084,75.293,0.344,75.217,0.227,75.217,0.364,75.166,0.433,75.263,0.401,75.417,0.065,75.190,0.250,75.294,0.090,75.156,0.112,75.231,0.174,001101
2010,8,75.111,0.219,75.198,0.204,75.155,0.299,75.135,0.049,75.083,0.203,75.093,0.052,75.013,0.240,75.072,0.372,75.060,0.275,75.129,0.044,75.300,0.051,75.233,0.279,75.184,0.093,75.164,0.148,75.115,0.107,001101
2010,9,75.014,0.129,75.069,0.189,75.041,0.229,75.035,0.032,74.941,0.321,75.014,0.045,74.828,0.159,74.944,0.085,75.051,0.177,75.069,0.041,75.236,0.059,75.006,0.264,75.134,0.055,75.140,0.119,75.047,0.138,001101
2010,10,75.043,0.229,75.063,0.099,75.053,0.250,74.992,0.064,75.082,0.232,75.045,0.202,74.952,0.198,74.933,0.217,75.010,0.133,75.056,0.399,75.259,0.051,75.062,0.101,75.076,0.082,75.053,0.096,75.027,0.141,001101
2010,11,75.065,0.254,75.040,0.143,75.053,0.292,74.932,0.050,75.162,0.389,75.050,0.052,75.053,0.383,75.003,0.119,75.037,0.194,75.012,0.287,75.203,0.081,75.042,0.198,75.038,0.062,75.064,0.056,75.010,0.102,001101
2010,12,74.995,0.130,74.928,0.136,74.962,0.188,74.969,0.079,75.111,0.265,75.009,0.103,74.863,0.121,74.957,0.078,74.998,0.095,75.066,0.118,75.095,0.169,74.888,0.166,74.985,0.118,75.000,0.065,74.835,0.089,001101
2011,1,74.999,0.124,74.821,0.156,74.910,0.199,75.040,0.046,74.978,0.330,74.984,0.067,75.039,0.104,74.880,0.131,74.964,0.094,75.002,0.122,75.073,0.100,74.752,0.197,74.905,0.107,74.870,0.109,74.786,0.126,001101
2011,2,75.021,0.123,74.797,0.164,74.909,0.205,75.020,0.026,75.054,0.207,74.950,0.139,75.218,0.133,74.883,0.109,74.935,0.093,74.891,0.115,75.094,0.125,74.834,0.209,74.751,0.066,74.802,0.094,74.787,0.222,001101
2011,3,74.947,0.119,74.649,0.107,74.798,0.160,74.920,0.067,75.067,0.333,74.810,0.131,75.050,0.137,74.823,0.056,74.939,0.077,74.846,0.076,75.031,0.109,74.688,0.125,74.580,0.052,74.677,0.068,74.689,0.178,001101
2011,4,74.808,0.141,74.549,0.193,74.678,0.240,74.903,0.078,74.953,0.223,74.761,0.084,74.661,0.193,74.754,0.115,74.850,0.147,74.832,0.072,74.953,0.121,74.596,0.201,74.522,0.096,74.482,0.077,74.489,0.400,001101
2011,5,74.703,0.201,74.483,0.225,74.593,0.302,74.880,0.083,74.801,0.185,74.790,0.091,74.581,0.052,74.722,0.308,74.679,0.119,74.663,0.301,74.844,0.163,74.560,0.181,74.420,0.185,74.460,0.107,74.375,0.487,001101
2011,6,74.626,0.207,74.453,0.325,74.540,0.385,74.756,0.063,74.687,0.230,74.726,0.075,74.549,0.156,74.606,0.297,74.527,0.074,74.622,0.304,74.777,0.142,74.497,0.341,74.424,0.139,74.507,0.503,74.299,0.471,001101
2011,7,74.558,0.374,74.393,0.234,74.475,0.441,74.606,0.074,74.559,0.152,74.527,0.073,74.436,0.616,74.445,0.332,74.560,0.227,74.588,0.345,74.776,0.139,74.363,0.212,74.457,0.079,74.413,0.392,74.272,0.421,001101
2011,8,74.484,0.220,74.423,0.305,74.454,0.376,74.496,0.057,74.483,0.220,74.390,0.086,74.404,0.248,74.340,0.117,74.588,0.220,74.399,0.322,74.721,0.137,74.373,0.396,74.524,0.106,74.402,0.206,74.312,0.380,001101
2011,9,74.469,0.118,74.408,0.275,74.438,0.299,74.412,0.087,74.466,0.338,74.309,0.092,74.511,0.098,74.363,0.072,74.517,0.077,74.312,0.096,74.663,0.135,74.410,0.364,74.435,0.065,74.387,0.128,74.314,0.363,001101
2011,10,74.438,0.218,74.341,0.371,74.390,0.430,74.343,0.067,74.394,0.432,74.307,0.107,74.385,0.362,74.416,0.088,74.459,0.076,74.376,0.072,74.617,0.179,74.301,0.447,74.396,0.298,74.347,0.095,74.321,0.401,001101
2011,11,74.428,0.218,74.246,0.307,74.337,0.376,74.382,0.053,74.459,0.637,74.459,0.186,74.282,0.234,74.395,0.248,74.464,0.107,74.469,0.071,74.559,0.174,74.200,0.374,74.287,0.151,74.177,0.078,74.377,0.485,001101
2011,12,74.393,0.172,74.175,0.331,74.284,0.373,74.418,0.103,74.551,0.493,74.500,0.156,74.226,0.206,74.284,0.063,74.471,0.140,74.445,0.149,74.515,0.086,74.092,0.428,74.232,0.130,74.265,0.230,74.262,0.405,001101
2012,1,74.376,0.178,74.095,0.224,74.235,0.286,74.355,0.053,74.496,0.199,74.397,0.097,74.262,0.158,74.270,0.108,74.462,0.199,74.414,0.289,74.468,0.073,74.047,0.278,74.109,0.077,74.313,0.182,74.045,0.323,001101
2012,2,74.318,0.133,74.086,0.194,74.202,0.235,74.345,0.048,74.433,0.298,74.311,0.084,74.172,0.111,74.236,0.060,74.460,0.064,74.309,0.219,74.439,0.071,74.067,0.222,74.142,0.105,74.171,0.105,73.876,0.334,001101
2012,3,74.348,0.197,74.105,0.348,74.227,0.400,74.375,0.066,74.382,0.362,74.388,0.058,74.226,0.180,74.321,0.097,74.462,0.265,74.328,0.263,74.431,0.083,74.231,0.357,74.085,0.287,73.898,0.225,73.800,0.559,001101
2012,4,74.292,0.235,73.983,0.326,74.138,0.402,74.350,0.067,74.311,0.360,74.357,0.066,74.209,0.121,74.295,0.077,74.423,0.269,74.198,0.427,74.360,0.066,74.096,0.237,73.961,0.400,73.896,0.084,73.621,0.498,001101
2012,5,74.077,0.233,73.834,0.267,73.955,0.354,74.216,0.095,74.194,0.300,74.236,0.080,73.816,0.133,74.051,0.248,74.251,0.226,74.079,0.391,74.210,0.080,73.853,0.266,73.849,0.064,73.933,0.266,73.586,0.570,001101
2012,6,73.848,0.182,73.743,0.214,73.795,0.281,73.959,0.061,74.086,0.362,74.010,0.061,73.435,0.159,73.852,0.087,74.079,0.089,73.862,0.312,74.069,0.095,73.663,0.233,73.895,0.180,73.734,0.225,73.564,0.229,001101
2012,7,73.760,0.225,73.692,0.304,73.726,0.379,73.740,0.093,73.865,0.314,73.809,0.074,73.469,0.126,73.627,0.186,74.004,0.061,73.736,0.445,74.034,0.060,73.623,0.303,73.853,0.055,73.642,0.142,73.471,0.710,001101
2012,8,73.713,0.244,73.638,0.238,73.675,0.340,73.696,0.056,73.750,0.365,73.663,0.251,73.659,0.170,73.475,0.368,73.905,0.297,73.601,0.232,73.935,0.086,73.558,0.222,73.810,0.121,73.708,0.130,73.305,0.536,001101
2012,9,73.704,0.325,73.646,0.234,73.675,0.401,73.646,0.044,73.725,0.515,73.587,0.166,73.668,0.175,73.532,0.629,73.801,0.101,73.647,0.359,73.895,0.110,73.570,0.245,73.760,0.043,73.865,0.122,73.351,0.521,001101
2012,10,73.699,0.276,73.565,0.307,73.632,0.412,73.576,0.094,73.691,0.473,73.590,0.073,73.687,0.105,73.635,0.348,73.754,0.061,73.659,0.441,73.800,0.230,73.520,0.373,73.603,0.101,73.827,0.174,73.367,0.507,001101
2012,11,73.716,0.216,73.535,0.267,73.626,0.344,73.615,0.056,73.648,0.507,73.657,0.073,73.708,0.061,73.628,0.211,73.810,0.052,73.689,0.318,73.784,0.230,73.448,0.176,73.642,0.066,73.742,0.138,73.337,0.754,001101
2012,12,73.697,0.157,73.490,0.297,73.594,0.336,73.627,0.050,73.683,0.067,73.687,0.075,73.646,0.121,73.665,0.103,73.762,0.069,73.644,0.225,73.798,0.221,73.425,0.152,73.587,0.184,73.607,0.064,73.320,0.830,001101
2013,1,73.729,0.096,73.398,0.374,73.564,0.386,73.591,0.027,73.665,0.096,73.683,0.085,73.772,0.070,73.680,0.130,73.693,0.086,73.679,0.076,73.831,0.122,73.421,0.209,73.401,0.391,73.466,0.071,73.208,0.830,001101
2013,2,73.667,0.097,73.305,0.327,73.486,0.341,73.600,0.043,73.657,0.127,73.661,0.105,73.771,0.107,73.583,0.076,73.572,0.107,73.591,0.093,73.769,0.088,73.388,0.302,73.266,0.301,73.308,0.073,73.056,0.588,001101
2013,3,73.621,0.200,73.292,0.283,73.456,0.347,73.650,0.052,73.597,0.097,73.635,0.071,73.707,0.356,73.585,0.089,73.510,0.063,73.509,0.174,73.741,0.113,73.358,0.167,73.336,0.306,73.176,0.062,72.927,0.599,001101
2013,4,73.491,0.220,73.237,0.375,73.364,0.435,73.607,0.038,73.637,0.100,73.568,0.153,73.477,0.146,73.481,0.206,73.415,0.054,73.445,0.430,73.567,0.084,73.371,0.236,73.197,0.491,73.136,0.055,72.859,0.563,001101
2013,5,73.343,0.334,73.180,0.437,73.262,0.550,73.567,0.066,73.616,0.107,73.512,0.111,73.245,0.247,73.345,0.522,73.314,0.279,73.372,0.387,73.344,0.299,73.305,0.364,73.138,0.535,73.069,0.094,72.853,0.549,001101
2013,6,73.177,0.263,73.157,0.211,73.167,0.337,73.444,0.150,73.452,0.143,73.386,0.101,73.021,0.263,73.145,0.245,73.222,0.201,73.201,0.354,73.213,0.270,73.210,0.118,73.170,0.171,73.059,0.090,72.962,0.533,001101
2013,7,73.088,0.175,73.110,0.155,73.099,0.234,73.344,0.106,73.200,0.188,73.201,0.094,72.902,0.179,73.011,0.256,73.148,0.207,73.103,0.057,73.247,0.151,73.158,0.106,73.113,0.069,73.095,0.162,72.882,0.395,001101
2013,8,73.034,0.275,73.070,0.135,73.052,0.306,73.152,0.063,73.022,0.325,73.037,0.064,72.859,0.185,72.983,0.614,73.046,0.181,73.103,0.076,73.210,0.061,73.112,0.126,73.058,0.067,73.152,0.165,72.831,0.269,001101
2013,9,73.001,0.156,73.040,0.217,73.020,0.267,72.916,0.046,73.000,0.147,72.962,0.057,72.907,0.276,72.899,0.091,72.983,0.093,73.006,0.082,73.228,0.094,73.088,0.271,73.052,0.085,72.917,0.178,72.893,0.291,001101
2013,10,72.939,0.129,72.974,0.198,72.956,0.237,72.842,0.072,73.024,0.189,72.896,0.041,72.828,0.073,72.809,0.169,72.982,0.162,72.898,0.084,73.192,0.155,73.026,0.179,72.991,0.147,72.838,0.158,72.803,0.395,001101
2013,11,72.928,0.170,72.979,0.242,72.953,0.296,72.963,0.095,73.035,0.124,72.933,0.139,72.749,0.265,72.885,0.086,72.960,0.147,72.907,0.183,73.155,0.051,73.025,0.133,73.006,0.292,72.907,0.256,72.728,0.385,001101
2013,12,72.942,0.093,72.915,0.210,72.928,0.229,73.049,0.088,72.963,0.150,73.049,0.088,72.792,0.096,72.962,0.076,72.929,0.099,72.985,0.084,73.044,0.091,72.950,0.123,72.891,0.211,72.897,0.097,72.859,0.463,001101
2014,1,72.941,0.184,72.811,0.228,72.876,0.293,73.019,0.089,73.085,0.184,73.101,0.083,72.867,0.104,72.918,0.089,72.904,0.174,72.939,0.208,73.009,0.294,72.908,0.249,72.684,0.116,72.779,0.097,72.856,0.437,001101
2014,2,72.940,0.135,72.727,0.192,72.834,0.235,73.077,0.043,73.019,0.142,73.040,0.070,72.902,0.087,72.957,0.103,72.867,0.235,72.884,0.155,73.039,0.077,72.833,0.149,72.599,0.199,72.834,0.114,72.588,0.348,001101
2014,3,72.919,0.169,72.704,0.216,72.811,0.274,73.059,0.039,72.841,0.313,72.978,0.059,72.911,0.234,72.935,0.048,72.826,0.193,72.866,0.162,73.034,0.077,72.764,0.138,72.691,0.257,72.644,0.211,72.527,0.325,001101
2014,4,72.837,0.155,72.534,0.215,72.685,0.265,72.969,0.073,72.795,0.120,72.926,0.051,72.841,0.191,72.819,0.081,72.738,0.116,72.766,0.244,72.972,0.066,72.578,0.196,72.513,0.191,72.429,0.139,72.512,0.388,001101
2014,5,72.732,0.214,72.406,0.150,72.569,0.261,72.867,0.103,72.843,0.135,72.894,0.031,72.635,0.251,72.712,0.316,72.688,0.091,72.673,0.256,72.891,0.101,72.452,0.164,72.360,0.136,72.346,0.090,72.424,0.178,001101
2014,6,72.633,0.252,72.429,0.101,72.531,0.271,72.801,0.109,72.850,0.087,72.784,0.064,72.467,0.361,72.665,0.366,72.666,0.181,72.527,0.180,72.798,0.081,72.459,0.133,72.446,0.060,72.271,0.072,72.387,0.070,001101
2014,7,72.537,0.153,72.491,0.141,72.514,0.208,72.724,0.122,72.807,0.365,72.630,0.116,72.361,0.167,72.491,0.118,72.564,0.178,72.522,0.120,72.693,0.082,72.491,0.163,72.535,0.099,72.365,0.189,72.463,0.100,001101
2014,8,72.490,0.250,72.463,0.147,72.476,0.290,72.600,0.089,72.639,0.087,72.513,0.074,72.359,0.348,72.403,0.378,72.453,0.131,72.550,0.131,72.648,0.187,72.405,0.172,72.528,0.126,72.488,0.142,72.470,0.091,001101
2014,9,72.475,0.220,72.419,0.143,72.447,0.263,72.508,0.063,72.434,0.067,72.452,0.089,72.413,0.382,72.360,0.102,72.411,0.122,72.572,0.080,72.614,0.220,72.365,0.183,72.474,0.091,72.422,0.110,72.467,0.109,001101
2014,10,72.441,0.163,72.425,0.137,72.433,0.214,72.414,0.043,72.445,0.057,72.388,0.070,72.325,0.267,72.446,0.077,72.380,0.197,72.495,0.064,72.590,0.111,72.348,0.170,72.499,0.096,72.436,0.125,72.501,0.104,001101
2014,11,72.411,0.152,72.394,0.253,72.402,0.295,72.394,0.082,72.399,0.238,72.377,0.067,72.245,0.077,72.486,0.104,72.294,0.311,72.507,0.090,72.572,0.095,72.333,0.341,72.442,0.112,72.487,0.246,72.402,0.093,001101
2014,12,72.386,0.140,72.310,0.138,72.348,0.196,72.408,0.059,72.256,0.460,72.363,0.073,72.331,0.093,72.398,0.099,72.280,0.187,72.417,0.076,72.530,0.078,72.315,0.180,72.299,0.072,72.327,0.135,72.312,0.092,001101
2015,1,72.404,0.203,72.229,0.156,72.316,0.255,72.477,0.043,72.278,0.539,72.423,0.048,72.520,0.243,72.262,0.080,72.306,0.223,72.335,0.042,72.537,0.196,72.309,0.137,72.140,0.180,72.180,0.128,72.228,0.165,001101
2015,2,72.384,0.141,72.173,0.186,72.278,0.234,72.547,0.070,72.386,0.176,72.504,0.068,72.464,0.240,72.306,0.055,72.274,0.082,72.320,0.074,72.456,0.117,72.252,0.135,72.058,0.254,72.138,0.153,72.258,0.116,001101
2015,3,72.340,0.206,72.141,0.127,72.240,0.242,72.547,0.073,72.385,0.129,72.496,0.068,72.345,0.255,72.407,0.099,72.215,0.240,72.323,0.274,72.333,0.112,72.157,0.137,72.113,0.121,72.108,0.104,72.198,0.115,001101
2015,4,72.266,0.178,72.118,0.267,72.192,0.321,72.430,0.076,72.360,0.150,72.433,0.064,72.244,0.188,72.282,0.092,72.166,0.191,72.228,0.282,72.324,0.067,72.153,0.360,72.071,0.182,72.053,0.078,72.192,0.074,001101
2015,5,72.171,0.176,72.022,0.296,72.097,0.344,72.344,0.056,72.325,0.258,72.336,0.070,72.085,0.111,72.071,0.219,72.143,0.250,72.131,0.198,72.339,0.086,71.989,0.402,72.067,0.141,71.963,0.250,72.078,0.113,001101
2015,6,72.046,0.206,71.847,0.233,71.946,0.311,72.245,0.085,72.058,0.124,72.179,0.100,71.876,0.106,71.971,0.344,72.133,0.073,72.040,0.323,72.208,0.064,71.687,0.325,72.026,0.103,71.757,0.092,72.029,0.143,001101
2015,7,71.969,0.112,71.794,0.126,71.882,0.169,72.058,0.042,71.874,0.106,71.986,0.088,71.776,0.166,71.962,0.089,72.070,0.066,71.975,0.060,72.141,0.123,71.595,0.176,72.012,0.046,71.718,0.080,72.002,0.070,001101
2015,8,71.923,0.178,71.828,0.126,71.876,0.218,71.857,0.057,71.964,0.272,71.849,0.052,71.731,0.084,71.995,0.349,71.999,0.070,71.940,0.066,72.042,0.195,71.762,0.167,71.879,0.066,71.743,0.076,72.044,0.113,001101
2015,9,71.877,0.138,71.828,0.190,71.853,0.234,71.763,0.040,72.074,0.132,71.775,0.088,71.735,0.045,71.913,0.075,71.921,0.158,71.946,0.024,71.916,0.263,71.806,0.261,71.860,0.099,71.690,0.054,71.963,0.122,001101
2015,10,71.806,0.086,71.724,0.163,71.765,0.184,71.725,0.066,71.907,0.277,71.811,0.059,71.700,0.061,71.812,0.049,71.854,0.060,71.858,0.064,71.827,0.097,71.643,0.217,71.785,0.076,71.709,0.153,71.899,0.095,001101
2015,11,71.792,0.105,71.700,0.154,71.746,0.186,71.873,0.054,71.784,0.363,71.959,0.083,71.760,0.091,71.817,0.057,71.808,0.083,71.748,0.072,71.802,0.074,71.653,0.179,71.673,0.068,71.829,0.269,71.896,0.055,001101
2015,12,71.828,0.110,71.690,0.172,71.759,0.204,71.947,0.097,71.948,0.015,72.137,0.076,71.815,0.139,71.974,0.077,71.850,0.087,71.673,0.083,71.754,0.145,71.695,0.215,71.556,0.046,71.901,0.272,71.940,0.091,001101
2016,1,71.865,0.135,71.709,0.206,71.787,0.246,71.897,0.037,72.084,0.504,72.104,0.081,71.865,0.135,71.935,0.091,71.900,0.045,71.742,0.062,71.797,0.086,71.730,0.291,71.609,0.097,71.759,0.078,71.926,0.058,001101
2016,2,71.837,0.117,71.715,0.173,71.776,0.209,71.842,0.050,71.935,0.370,71.953,0.113,71.790,0.086,71.829,0.065,71.881,0.053,71.830,0.085,71.826,0.139,71.784,0.150,71.607,0.222,71.714,0.029,71.786,0.151,001101
2016,3,71.799,0.113,71.676,0.186,71.737,0.218,71.897,0.059,71.720,0.156,71.889,0.105,71.802,0.073,71.769,0.063,71.817,0.058,71.821,0.054,71.771,0.213,71.846,0.124,71.522,0.118,71.534,0.175,71.586,0.457,001101
2016,4,71.724,0.152,71.542,0.161,71.633,0.221,71.830,0.057,71.666,0.080,71.888,0.045,71.719,0.052,71.706,0.072,71.758,0.119,71.724,0.315,71.684,0.069,71.698,0.127,71.401,0.073,71.418,0.218,71.449,0.356,001101
2016,5,71.573,0.146,71.399,0.159,71.486,0.215,71.689,0.068,71.571,0.049,71.791,0.046,71.462,0.182,71.633,0.188,71.585,0.120,71.608,0.124,71.561,0.127,71.473,0.172,71.339,0.038,71.290,0.275,71.386,0.198,001101
2016,6,71.453,0.216,71.317,0.130,71.385,0.252,71.528,0.399,71.440,0.186,71.635,0.169,71.311,0.266,71.509,0.071,71.458,0.231,71.476,0.282,71.514,0.087,71.343,0.122,71.293,0.050,71.211,0.294,71.396,0.079,001101
2016,7,71.383,0.121,71.249,0.085,71.316,0.148,71.424,0.059,71.320,0.300,71.443,0.166,71.414,0.110,71.298,0.156,71.366,0.078,71.340,0.050,71.464,0.106,71.242,0.102,71.260,0.037,71.113,0.120,71.385,0.081,001101
2016,8,71.305,0.177,71.250,0.203,71.277,0.269,71.334,0.059,71.209,0.406,71.290,0.265,71.293,0.251,71.170,0.039,71.346,0.140,71.317,0.043,71.406,0.143,71.256,0.130,71.249,0.227,71.119,0.372,71.356,0.131,001101
2016,9,71.216,0.337,71.263,0.163,71.240,0.374,71.196,0.044,71.038,0.326,71.234,0.093,71.100,0.611,71.249,0.065,71.295,0.305,71.236,0.045,71.288,0.192,71.319,0.107,71.240,0.234,71.088,0.116,71.268,0.091,001101
2016,10,71.210,0.246,71.220,0.409,71.215,0.477,71.062,0.116,71.056,0.229,71.194,0.057,71.070,0.095,71.188,0.100,71.376,0.077,71.186,0.519,71.343,0.145,71.278,0.565,71.173,0.199,71.099,0.255,71.245,0.144,001101
2016,11,71.251,0.149,71.087,0.156,71.169,0.216,71.165,0.035,71.223,0.214,71.227,0.100,71.196,0.215,71.122,0.172,71.420,0.130,71.202,0.060,71.358,0.093,71.088,0.193,71.056,0.086,71.089,0.087,71.199,0.211,001101
2016,12,71.289,0.127,71.032,0.095,71.161,0.159,71.305,0.083,71.384,0.140,71.280,0.212,71.221,0.079,71.215,0.043,71.466,0.214,71.247,0.064,71.315,0.147,71.036,0.091,70.977,0.073,71.070,0.084,71.178,0.168,001101
2017,1,71.255,0.174,70.977,0.132,71.116,0.219,71.300,0.083,71.330,0.458,71.302,0.343,71.180,0.080,71.266,0.052,71.408,0.299,71.228,0.072,71.212,0.064,71.025,0.167,70.884,0.078,71.015,0.085,71.052,0.143,001101
2017,2,71.178,0.162,70.938,0.272,71.058,0.317,71.211,0.110,71.191,0.515,71.250,0.238,71.033,0.092,71.153,0.059,71.339,0.251,71.189,0.066,71.218,0.058,71.009,0.376,70.834,0.124,70.956,0.093,70.970,0.199,001101
2017,3,71.148,0.179,70.833,0.124,70.990,0.218,71.180,0.039,71.201,0.417,71.229,0.149,71.045,0.109,71.111,0.031,71.287,0.364,71.133,0.054,71.177,0.073,70.886,0.100,70.736,0.138,70.836,0.103,70.941,0.181,001101
2017,4,71.095,0.288,70.767,0.206,70.931,0.354,71.136,0.250,71.241,0.415,71.149,0.214,71.027,0.106,71.110,0.073,71.232,0.645,71.022,0.045,71.081,0.198,70.840,0.152,70.630,0.292,70.739,0.116,70.954,0.085,001101
2017,5,71.013,0.262,70.723,0.230,70.868,0.349,71.057,0.044,71.081,0.589,71.053,0.181,70.936,0.076,70.967,0.063,71.257,0.583,70.965,0.039,70.969,0.037,70.800,0.306,70.595,0.146,70.729,0.147,70.824,0.105,001101
2017,6,70.968,0.236,70.747,0.184,70.858,0.299,70.906,0.040,70.912,0.671,70.948,0.139,70.883,0.078,70.868,0.090,71.351,0.471,70.911,0.044,70.928,0.074,70.804,0.115,70.687,0.245,70.732,0.184,70.716,0.185,001101
2017,7,70.865,0.264,70.701,0.111,70.783,0.287,70.815,0.057,70.889,0.621,70.849,0.087,70.747,0.114,70.699,0.070,71.205,0.427,70.821,0.039,70.919,0.353,70.726,0.122,70.673,0.053,70.705,0.113,70.686,0.185,001101
2017,8,70.721,0.219,70.654,0.230,70.687,0.318,70.778,0.069,70.751,0.184,70.767,0.092,70.543,0.217,70.590,0.098,70.887,0.136,70.749,0.367,70.867,0.179,70.668,0.141,70.614,0.341,70.636,0.096,70.754,0.147,001101
2017,9,70.672,0.098,70.664,0.220,70.668,0.241,70.686,0.054,70.666,0.069,70.723,0.044,70.520,0.057,70.554,0.056,70.768,0.216,70.734,0.050,70.810,0.053,70.666,0.224,70.642,0.264,70.606,0.058,70.794,0.094,001101
2017,10,70.701,0.244,70.685,0.130,70.693,0.277,70.578,0.110,70.695,0.137,70.706,0.095,70.616,0.076,70.636,0.047,70.914,0.602,70.689,0.104,70.710,0.035,70.685,0.162,70.689,0.079,70.610,0.151,70.748,0.077,001101
2017,11,70.696,0.159,70.677,0.213,70.687,0.266,70.538,0.040,70.695,0.113,70.689,0.160,70.648,0.189,70.668,0.071,70.979,0.293,70.615,0.027,70.647,0.089,70.687,0.304,70.663,0.057,70.676,0.133,70.685,0.088,001101
2017,12,70.688,0.175,70.597,0.144,70.642,0.226,70.677,0.077,70.798,0.063,70.709,0.174,70.581,0.046,70.650,0.064,70.924,0.423,70.624,0.045,70.698,0.062,70.612,0.194,70.561,0.051,70.633,0.147,70.618,0.082,001101
2018,1,70.681,0.258,70.511,0.216,70.596,0.337,70.755,0.519,70.808,0.166,70.751,0.120,70.516,0.313,70.654,0.063,70.845,0.488,70.651,0.062,70.758,0.042,70.546,0.316,70.453,0.044,70.477,0.037,70.602,0.089,001101
2018,2,70.671,0.214,70.463,0.126,70.567,0.249,70.688,0.048,70.610,0.093,70.701,0.215,70.533,0.253,70.655,0.047,70.833,0.430,70.712,0.033,70.690,0.050,70.533,0.144,70.396,0.111,70.315,0.044,70.527,0.146,001101
2018,3,70.644,0.161,70.413,0.160,70.529,0.227,70.569,0.075,70.504,0.253,70.628,0.070,70.578,0.076,70.604,0.036,70.783,0.368,70.717,0.069,70.616,0.052,70.515,0.137,70.337,0.175,70.231,0.105,70.405,0.234,001101
2018,4,70.558,0.143,70.342,0.154,70.450,0.210,70.569,0.046,70.553,0.079,70.533,0.060,70.529,0.061,70.451,0.050,70.723,0.337,70.580,0.061,70.530,0.080,70.454,0.170,70.261,0.067,70.212,0.078,70.251,0.299,001101
2018,5,70.432,0.141,70.315,0.182,70.373,0.230,70.490,0.045,70.516,0.374,70.497,0.086,70.363,0.085,70.392,0.048,70.603,0.243,70.391,0.125,70.415,0.047,70.435,0.104,70.234,0.219,70.176,0.035,70.187,0.340,001101
2018,6,70.295,0.160,70.269,0.120,70.282,0.200,70.363,0.102,70.331,0.318,70.344,0.122,70.174,0.051,70.251,0.042,70.440,0.170,70.299,0.073,70.335,0.281,70.369,0.122,70.222,0.125,70.125,0.068,70.123,0.137,001101
2018,7,70.199,0.141,70.205,0.218,70.202,0.260,70.230,0.184,70.123,0.338,70.175,0.045,70.111,0.059,70.103,0.046,70.301,0.079,70.208,0.129,70.318,0.229,70.296,0.320,70.148,0.023,70.067,0.053,70.124,0.086,001101
2018,8,70.133,0.219,70.188,0.091,70.160,0.237,70.051,0.070,69.975,0.296,70.008,0.059,70.115,0.407,69.989,0.037,70.233,0.113,70.137,0.036,70.259,0.133,70.305,0.103,70.095,0.053,70.051,0.072,70.115,0.139,001101
2018,9,70.071,0.084,70.166,0.143,70.119,0.166,69.939,0.036,70.093,0.241,69.942,0.139,70.023,0.073,69.980,0.048,70.194,0.061,70.045,0.094,70.169,0.033,70.258,0.205,70.107,0.040,70.051,0.081,70.076,0.056,001101
2018,10,70.031,0.239,70.075,0.273,70.053,0.363,69.932,0.047,70.026,0.302,69.957,0.037,69.914,0.134,69.985,0.162,70.143,0.074,70.014,0.489,70.167,0.041,70.145,0.392,70.020,0.110,70.034,0.075,69.986,0.053,001101
2018,11,70.040,0.129,70.017,0.107,70.029,0.167,69.964,0.175,70.000,0.146,70.006,0.045,69.970,0.102,70.014,0.245,70.137,0.123,69.983,0.075,70.152,0.048,70.103,0.141,69.957,0.036,69.932,0.124,69.923,0.068,001101
