HATS_F11_YYYY,HATS_F11_MM,HATS_NH_F11,HATS_NH_F11_sd,HATS_SH_F11,HATS_SH_F11_sd,HATS_Global_F11,HATS_Global_F11_sd,HATS_alt_F11,HATS_alt_F11_sd,HATS_sum_F11,HATS_sum_F11_sd,HATS_brw_F11,HATS_brw_F11_sd,HATS_mhd_F11,HATS_mhd_F11_sd,HATS_thd_F11,HATS_thd_F11_sd,HATS_nwr_F11,HATS_nwr_F11_sd,HATS_kum_F11,HATS_kum_F11_sd,HATS_mlo_F11,HATS_mlo_F11_sd,HATS_smo_F11,HATS_smo_F11_sd,HATS_cgo_F11,HATS_cgo_F11_sd,HATS_psa_F11,HATS_psa_F11_sd,HATS_spo_F11,HATS_spo_F11_sd,HATS_F11_Programs
2011,4,238.487,0.241,236.513,0.293,237.500,0.380,238.630,0.244,238.830,0.262,239.086,0.140,238.395,0.356,238.482,0.216,238.756,0.265,238.243,0.149,238.411,0.110,237.049,0.264,236.014,0.311,236.180,0.272,236.167,0.369,001101
2011,5,238.265,0.258,236.252,0.258,237.258,0.365,238.589,0.188,238.486,0.154,238.777,0.164,237.908,0.395,238.625,0.176,238.616,0.177,238.138,0.236,238.072,0.207,236.852,0.306,235.671,0.136,235.921,0.134,235.899,0.404,001101
2011,6,238.010,0.225,236.138,0.306,237.074,0.380,238.378,0.197,238.161,0.266,238.160,0.247,237.612,0.152,238.417,0.171,238.420,0.261,237.907,0.225,237.855,0.291,236.561,0.318,235.742,0.252,235.945,0.403,235.795,0.314,001101
2011,7,237.764,0.224,236.000,0.349,236.882,0.415,237.460,0.200,237.723,0.225,237.625,0.205,237.543,0.227,237.725,0.175,238.344,0.367,237.621,0.149,237.815,0.162,236.218,0.369,235.843,0.384,235.801,0.165,235.748,0.241,001101
2011,8,237.563,0.218,236.032,0.388,236.798,0.445,237.050,0.210,237.396,0.164,237.253,0.217,237.440,0.303,237.396,0.198,238.394,0.231,237.193,0.150,237.702,0.150,236.363,0.493,235.812,0.274,235.782,0.288,235.534,0.249,001101
2011,9,237.592,0.204,235.849,0.215,236.721,0.296,237.029,0.282,237.556,0.355,237.208,0.222,237.616,0.235,237.433,0.168,238.256,0.183,237.288,0.175,237.604,0.171,236.265,0.216,235.536,0.158,235.602,0.300,235.294,0.282,001101
2011,10,237.691,0.187,235.845,0.331,236.768,0.380,237.305,0.163,237.955,0.211,237.323,0.199,237.789,0.210,237.665,0.245,238.097,0.130,237.525,0.144,237.489,0.172,236.188,0.428,235.659,0.146,235.466,0.366,235.302,0.242,001101
2011,11,237.826,0.167,235.653,0.321,236.739,0.362,237.635,0.186,238.315,0.191,237.750,0.108,238.093,0.240,237.621,0.153,238.027,0.164,237.790,0.121,237.458,0.093,236.058,0.390,235.299,0.174,235.214,0.380,235.498,0.313,001101
2011,12,237.646,0.245,235.532,0.301,236.589,0.388,238.042,0.211,238.199,0.352,237.993,0.164,237.605,0.395,237.685,0.187,237.871,0.164,237.510,0.115,237.386,0.166,235.914,0.366,235.170,0.240,235.243,0.210,235.359,0.236,001101
2012,1,237.351,0.308,235.476,0.349,236.414,0.466,237.806,0.124,237.720,0.222,237.873,0.152,236.964,0.544,237.649,0.240,237.653,0.170,237.222,0.193,237.245,0.130,235.897,0.455,235.117,0.238,235.294,0.233,234.999,0.171,001101
2012,2,236.977,0.184,235.432,0.398,236.204,0.439,237.569,0.173,237.234,0.162,237.536,0.193,236.595,0.201,237.285,0.207,237.026,0.127,236.950,0.164,236.961,0.202,236.011,0.487,235.017,0.304,235.114,0.330,234.550,0.288,001101
2012,3,236.915,0.404,235.123,0.392,236.019,0.562,237.343,0.175,236.813,0.671,237.445,0.142,236.874,0.356,237.030,0.179,236.742,0.802,236.949,0.206,236.841,0.173,235.796,0.501,234.617,0.280,234.708,0.150,234.230,0.324,001101
2012,4,236.706,0.258,234.558,0.254,235.632,0.362,236.935,0.153,236.611,0.162,237.236,0.200,236.709,0.266,236.898,0.304,236.722,0.228,236.492,0.350,236.624,0.122,235.103,0.279,234.103,0.201,234.283,0.107,233.948,0.383,001101
2012,5,236.301,0.221,234.184,0.194,235.242,0.294,236.476,0.285,236.231,0.272,236.755,0.175,235.955,0.193,236.518,0.163,236.513,0.253,236.236,0.244,236.350,0.232,234.547,0.178,233.903,0.214,233.908,0.161,233.787,0.221,001101
2012,6,235.695,0.293,234.053,0.276,234.874,0.402,235.696,0.279,235.763,0.242,235.961,0.157,235.003,0.423,235.840,0.218,236.197,0.265,235.747,0.299,235.918,0.168,234.302,0.278,233.970,0.316,233.650,0.160,233.601,0.178,001101
2012,7,235.239,0.209,234.034,0.262,234.636,0.335,235.037,0.460,235.140,0.223,235.305,0.170,234.621,0.174,235.155,0.205,236.006,0.262,235.212,0.195,235.518,0.181,234.263,0.349,233.950,0.154,233.727,0.176,233.571,0.149,001101
2012,8,235.141,0.338,233.942,0.243,234.541,0.416,234.727,0.228,234.859,0.141,234.947,0.292,234.831,0.126,234.992,0.348,235.895,0.682,234.921,0.222,235.402,0.217,234.197,0.328,233.759,0.132,233.837,0.162,233.514,0.122,001101
2012,9,235.461,0.253,233.877,0.207,234.669,0.327,234.816,0.096,234.885,0.187,235.053,0.358,235.209,0.268,235.427,0.279,236.027,0.127,235.394,0.285,235.689,0.247,234.038,0.238,233.807,0.135,233.906,0.279,233.343,0.181,001101
2012,10,235.620,0.243,233.617,0.299,234.619,0.385,234.983,0.163,235.199,0.196,235.395,0.147,235.331,0.299,235.752,0.206,236.152,0.200,235.587,0.092,235.679,0.340,233.771,0.400,233.495,0.186,233.700,0.140,233.257,0.183,001101
2012,11,235.714,0.247,233.455,0.328,234.584,0.411,235.731,0.165,235.578,0.162,235.870,0.194,235.631,0.356,235.898,0.248,235.875,0.162,235.556,0.177,235.687,0.229,233.594,0.422,233.374,0.224,233.366,0.212,233.186,0.232,001101
2012,12,235.801,0.224,233.474,0.319,234.638,0.390,236.157,0.125,235.671,0.169,235.985,0.190,235.861,0.263,235.969,0.177,235.714,0.144,235.598,0.171,235.816,0.312,233.815,0.391,233.259,0.224,233.219,0.187,232.921,0.346,001101
2013,1,235.729,0.208,233.369,0.377,234.549,0.431,236.044,0.074,235.557,0.107,235.867,0.146,235.854,0.122,235.781,0.246,235.552,0.131,235.602,0.136,235.778,0.357,233.960,0.538,232.990,0.140,232.810,0.173,232.552,0.144,001101
2013,2,235.332,0.229,233.136,0.300,234.234,0.377,235.730,0.236,235.282,0.150,235.681,0.151,235.230,0.241,235.457,0.240,235.271,0.204,235.249,0.156,235.386,0.299,233.825,0.378,232.681,0.189,232.400,0.298,232.318,0.205,001101
2013,3,235.033,0.174,232.865,0.238,233.949,0.295,235.535,0.281,235.061,0.187,235.403,0.175,234.792,0.196,235.267,0.107,235.138,0.257,235.004,0.115,234.953,0.132,233.563,0.297,232.374,0.161,232.186,0.182,232.077,0.219,001101
2013,4,234.810,0.197,232.625,0.233,233.717,0.306,235.353,0.252,234.737,0.123,235.205,0.183,234.672,0.249,235.065,0.165,234.919,0.238,234.683,0.167,234.690,0.141,233.401,0.295,232.031,0.165,231.975,0.195,231.826,0.131,001101
2013,5,234.732,0.176,232.435,0.297,233.583,0.345,235.176,0.254,234.542,0.175,235.107,0.219,234.797,0.203,235.112,0.144,234.697,0.152,234.566,0.166,234.448,0.169,233.107,0.385,231.985,0.226,231.704,0.109,231.674,0.143,001101
2013,6,234.484,0.252,232.316,0.236,233.400,0.346,234.869,0.288,234.117,0.218,235.050,0.398,234.488,0.311,234.821,0.230,234.633,0.264,234.381,0.166,234.100,0.204,232.695,0.220,232.141,0.283,231.748,0.133,231.752,0.199,001101
2013,7,234.140,0.204,232.248,0.417,233.194,0.464,234.554,0.316,233.766,0.186,234.588,0.296,233.983,0.198,234.169,0.187,234.550,0.253,234.074,0.157,233.990,0.186,232.526,0.553,232.049,0.276,232.177,0.188,231.734,0.220,001101
2013,8,234.031,0.211,232.162,0.281,233.096,0.351,233.977,0.244,233.438,0.174,234.031,0.145,233.836,0.317,233.904,0.103,234.460,0.191,233.910,0.199,234.285,0.139,232.468,0.354,231.940,0.120,232.032,0.359,231.666,0.218,001101
2013,9,234.175,0.233,232.049,0.353,233.112,0.423,233.690,0.278,233.620,0.301,233.835,0.171,234.090,0.327,234.204,0.119,234.491,0.280,234.020,0.128,234.399,0.184,232.503,0.432,231.761,0.269,231.551,0.221,231.478,0.318,001101
2013,10,234.272,0.240,231.850,0.335,233.061,0.412,233.934,0.220,234.014,0.195,234.175,0.378,234.040,0.241,234.503,0.207,234.532,0.234,234.250,0.239,234.295,0.241,232.184,0.408,231.693,0.168,231.280,0.500,231.440,0.142,001101
2013,11,234.374,0.224,231.848,0.241,233.111,0.329,234.563,0.209,234.384,0.190,234.595,0.451,234.250,0.276,234.495,0.085,234.579,0.180,234.307,0.235,234.264,0.172,232.062,0.301,231.872,0.144,231.251,0.185,231.366,0.255,001101
2013,12,234.216,0.201,231.698,0.385,232.957,0.435,234.707,0.161,234.314,0.164,234.730,0.326,234.089,0.236,234.377,0.180,234.524,0.156,234.084,0.184,233.948,0.189,232.160,0.522,231.423,0.194,230.969,0.291,231.285,0.193,001101
2014,1,233.953,0.224,231.427,0.330,232.690,0.399,234.661,0.116,234.115,0.130,234.556,0.317,234.041,0.301,234.144,0.166,234.144,0.183,233.733,0.245,233.514,0.140,232.115,0.443,230.815,0.199,230.815,0.141,231.070,0.214,001101
2014,2,233.774,0.242,231.203,0.338,232.488,0.416,234.484,0.230,233.709,0.218,234.245,0.230,233.825,0.250,233.926,0.195,233.929,0.353,233.601,0.217,233.472,0.181,231.833,0.470,230.706,0.154,230.594,0.129,230.683,0.215,001101
2014,3,233.830,0.214,230.954,0.374,232.392,0.431,234.364,0.254,233.456,0.203,234.030,0.131,234.098,0.198,233.885,0.297,233.937,0.172,233.572,0.239,233.602,0.164,231.498,0.504,230.696,0.184,229.958,0.333,230.364,0.161,001101
2014,4,233.836,0.225,230.687,0.374,232.261,0.436,234.226,0.247,233.394,0.235,233.928,0.207,234.108,0.352,234.033,0.191,233.916,0.178,233.512,0.119,233.626,0.148,231.164,0.469,230.505,0.251,229.707,0.245,230.108,0.354,001101
2014,5,233.769,0.199,230.384,0.397,232.076,0.444,233.996,0.238,233.339,0.138,233.827,0.504,233.932,0.103,234.084,0.098,233.777,0.235,233.620,0.190,233.506,0.215,230.568,0.540,230.420,0.180,229.786,0.359,229.996,0.115,001101
2014,6,233.476,0.215,230.413,0.240,231.945,0.323,233.858,0.246,233.285,0.381,233.745,0.184,233.544,0.254,233.891,0.225,233.475,0.149,233.209,0.185,233.266,0.180,230.597,0.302,230.444,0.175,229.892,0.174,229.963,0.166,001101
2014,7,233.312,0.308,230.629,0.358,231.970,0.472,233.800,0.199,233.309,0.325,233.574,0.168,233.506,0.278,233.606,0.219,233.260,0.530,233.024,0.301,233.052,0.158,230.901,0.413,230.568,0.337,229.986,0.292,230.226,0.160,001101
2014,8,233.384,0.213,230.782,0.236,232.083,0.318,233.576,0.165,233.266,0.297,233.413,0.099,233.437,0.213,233.602,0.259,233.406,0.196,233.189,0.180,233.315,0.216,231.038,0.281,230.741,0.122,230.193,0.326,230.330,0.213,001101
2014,9,233.578,0.202,230.556,0.247,232.067,0.319,233.239,0.147,233.227,0.200,233.308,0.134,233.558,0.246,233.797,0.105,233.742,0.306,233.572,0.128,233.467,0.171,230.694,0.273,230.568,0.196,230.299,0.343,230.117,0.152,001101
2014,10,233.561,0.224,230.408,0.375,231.984,0.437,233.385,0.114,233.690,0.337,233.619,0.114,233.463,0.298,233.879,0.130,233.559,0.147,233.642,0.161,233.322,0.270,230.689,0.494,230.194,0.168,230.297,0.361,229.980,0.275,001101
2014,11,233.572,0.246,230.349,0.280,231.960,0.373,233.768,0.095,234.109,0.273,233.887,0.180,233.402,0.332,233.874,0.145,233.505,0.225,233.742,0.198,233.221,0.261,230.714,0.336,230.057,0.229,230.028,0.232,230.035,0.187,001101
2014,12,233.445,0.205,230.323,0.375,231.884,0.427,233.985,0.193,234.016,0.234,233.872,0.386,233.538,0.203,233.634,0.144,233.306,0.316,233.429,0.108,233.034,0.128,230.791,0.536,229.917,0.122,229.920,0.187,230.022,0.137,001101
2015,1,233.209,0.190,230.326,0.374,231.768,0.419,233.653,0.173,233.665,0.212,233.692,0.172,233.770,0.095,233.231,0.115,233.037,0.195,232.790,0.227,232.791,0.270,230.844,0.502,229.944,0.204,229.916,0.314,229.713,0.125,001101
2015,2,232.851,0.165,230.262,0.268,231.557,0.315,233.452,0.150,233.423,0.145,233.610,0.152,233.428,0.101,232.805,0.099,232.585,0.235,232.479,0.186,232.398,0.191,230.952,0.353,229.715,0.135,229.761,0.262,229.542,0.154,001101
2015,3,232.691,0.209,230.210,0.351,231.450,0.408,233.351,0.292,232.758,0.195,233.247,0.135,233.042,0.075,232.778,0.305,232.531,0.279,232.500,0.155,232.293,0.218,230.888,0.470,229.818,0.135,229.330,0.201,229.362,0.364,001101
2015,4,232.643,0.192,229.987,0.266,231.315,0.327,233.192,0.123,232.383,0.218,233.018,0.244,232.832,0.242,232.911,0.155,232.272,0.142,232.732,0.108,232.320,0.230,230.536,0.343,229.761,0.204,228.918,0.078,229.328,0.137,001101
2015,5,232.603,0.202,229.741,0.228,231.172,0.305,232.850,0.140,232.475,0.272,232.903,0.116,232.870,0.175,232.934,0.109,232.160,0.316,232.603,0.185,232.293,0.193,230.048,0.241,229.736,0.196,228.957,0.192,229.116,0.299,001101
2015,6,232.398,0.232,229.504,0.221,230.951,0.320,232.680,0.171,232.273,0.404,232.676,0.129,232.563,0.296,232.652,0.164,232.065,0.234,232.517,0.178,232.072,0.202,229.678,0.272,229.545,0.113,228.961,0.289,229.096,0.158,001101
2015,7,232.006,0.254,229.321,0.306,230.663,0.398,232.208,0.198,231.617,0.526,231.993,0.109,232.170,0.255,232.173,0.128,231.981,0.313,232.008,0.131,231.745,0.302,229.452,0.391,229.360,0.141,228.779,0.373,229.115,0.198,001101
2015,8,231.755,0.245,229.154,0.278,230.454,0.370,231.613,0.178,231.508,0.275,231.459,0.328,231.635,0.248,232.108,0.132,231.997,0.212,231.700,0.200,231.609,0.336,229.349,0.379,229.100,0.149,228.479,0.168,229.134,0.127,001101
2015,9,231.912,0.314,229.120,0.247,230.516,0.400,231.459,0.109,231.774,0.573,231.440,0.324,231.663,0.223,232.347,0.267,232.364,0.247,231.894,0.396,231.703,0.338,229.280,0.331,229.099,0.127,228.599,0.167,228.974,0.174,001101
2015,10,232.180,0.193,229.018,0.276,230.599,0.337,231.962,0.251,232.154,0.153,231.939,0.215,231.951,0.178,232.556,0.126,232.400,0.195,232.360,0.243,231.888,0.192,229.179,0.303,228.934,0.263,228.650,0.289,228.948,0.149,001101
2015,11,232.274,0.165,228.833,0.378,230.553,0.413,232.646,0.176,232.511,0.143,232.596,0.170,232.560,0.100,232.439,0.206,232.266,0.240,232.251,0.132,231.648,0.150,228.925,0.522,228.722,0.198,228.684,0.203,228.963,0.139,001101
2015,12,232.177,0.192,228.791,0.303,230.484,0.359,232.823,0.203,232.640,0.398,233.072,0.423,232.643,0.079,232.573,0.116,232.151,0.196,231.748,0.149,231.355,0.223,228.913,0.387,228.595,0.153,228.732,0.375,229.000,0.142,001101
2016,1,231.974,0.220,228.976,0.394,230.475,0.451,232.487,0.095,232.271,0.335,232.769,0.361,232.482,0.176,232.301,0.360,231.988,0.148,231.580,0.142,231.154,0.163,229.207,0.488,228.712,0.258,228.830,0.216,229.016,0.451,001101
2016,2,231.668,0.208,229.247,0.478,230.458,0.521,232.073,0.154,231.839,0.280,232.141,0.443,231.948,0.236,231.971,0.202,231.604,0.196,231.572,0.123,231.036,0.143,229.985,0.676,228.585,0.158,228.745,0.020,228.727,0.370,001101
2016,3,231.495,0.238,229.072,0.329,230.284,0.406,231.968,0.080,231.510,0.250,231.763,0.271,231.581,0.182,231.774,0.294,231.359,0.294,231.549,0.170,231.109,0.256,229.950,0.391,228.315,0.119,228.508,0.520,228.297,0.275,001101
2016,4,231.504,0.192,228.759,0.231,230.132,0.301,231.926,0.155,231.352,0.219,231.811,0.113,231.514,0.089,231.798,0.219,231.497,0.259,231.556,0.144,231.129,0.246,229.508,0.303,228.142,0.114,228.330,0.162,227.943,0.225,001101
2016,5,231.536,0.285,228.534,0.229,230.035,0.365,231.787,0.114,231.106,0.298,231.802,0.170,231.565,0.206,231.780,0.193,231.511,0.337,231.691,0.215,231.173,0.437,229.100,0.302,228.136,0.133,228.087,0.180,227.786,0.127,001101
2016,6,231.406,0.287,228.422,0.307,229.914,0.420,231.623,0.166,230.835,0.299,231.630,0.149,231.462,0.330,231.867,0.071,231.386,0.300,231.437,0.101,230.998,0.440,228.988,0.345,228.050,0.206,227.807,0.356,227.751,0.371,001101
2016,7,231.157,0.234,228.332,0.282,229.745,0.367,231.588,0.122,230.621,0.281,231.253,0.133,231.368,0.184,231.691,0.191,231.171,0.293,230.965,0.209,230.691,0.299,228.839,0.334,228.037,0.097,227.542,0.414,227.838,0.304,001101
2016,8,230.961,0.194,228.397,0.366,229.679,0.414,231.140,0.102,230.548,0.364,230.846,0.095,230.923,0.139,231.238,0.188,231.367,0.185,230.849,0.080,230.661,0.291,228.848,0.297,228.183,0.097,227.469,0.849,228.019,0.453,001101
2016,9,231.022,0.458,228.308,0.419,229.665,0.621,230.704,0.486,230.552,0.133,230.883,0.144,230.923,0.448,231.142,0.215,231.401,0.306,231.044,0.231,230.878,0.827,228.739,0.336,228.131,0.502,227.257,0.457,228.007,0.395,001101
2016,10,231.370,0.405,228.093,0.496,229.732,0.640,230.652,0.249,230.880,0.171,231.170,0.272,231.517,0.328,231.464,0.155,231.489,0.154,231.419,0.614,231.182,0.556,228.444,0.267,227.911,0.512,227.423,1.034,227.800,0.396,001101
2016,11,231.603,0.367,227.988,0.397,229.796,0.541,231.466,0.146,231.382,0.208,231.631,0.245,232.145,0.353,231.791,0.288,231.505,0.217,231.484,0.135,231.018,0.651,228.399,0.419,227.699,0.374,227.504,0.451,227.610,0.300,001101
2016,12,231.507,0.255,228.013,0.336,229.760,0.422,231.962,0.587,231.460,0.246,231.794,0.205,231.866,0.252,231.716,0.081,231.519,0.394,231.378,0.164,230.906,0.244,228.568,0.460,227.592,0.085,227.384,0.234,227.597,0.313,001101
2017,1,231.157,0.246,228.092,0.483,229.625,0.542,231.849,0.135,231.102,0.300,231.793,0.149,231.363,0.260,231.448,0.106,231.107,0.359,230.997,0.168,230.663,0.272,229.071,0.636,227.306,0.232,227.108,0.229,227.388,0.528,001101
2017,2,230.783,0.226,227.992,0.514,229.388,0.561,231.276,0.079,230.632,0.162,231.445,0.170,230.826,0.179,231.080,0.132,230.750,0.133,230.699,0.192,230.436,0.398,229.072,0.703,227.174,0.299,226.914,0.189,227.018,0.244,001101
2017,3,230.556,0.172,227.587,0.386,229.071,0.423,230.922,0.104,230.439,0.337,231.092,0.087,230.645,0.186,230.788,0.191,230.659,0.166,230.435,0.127,230.160,0.149,228.441,0.503,226.977,0.269,226.566,0.154,226.853,0.270,001101
2017,4,230.527,0.115,227.259,0.603,228.893,0.614,230.635,0.180,230.396,0.104,230.678,0.103,230.455,0.075,230.862,0.152,230.927,0.147,230.347,0.106,230.186,0.095,227.997,0.853,226.743,0.126,226.259,0.256,226.704,0.491,001101
2017,5,230.442,0.183,227.131,0.287,228.787,0.341,230.510,0.163,230.229,0.166,230.486,0.377,230.249,0.104,230.886,0.151,230.766,0.300,230.341,0.121,230.192,0.147,227.775,0.401,226.663,0.144,226.360,0.081,226.616,0.145,001101
2017,6,230.397,0.185,227.184,0.461,228.791,0.497,230.595,0.508,229.922,0.268,230.493,0.128,230.347,0.129,230.919,0.164,230.362,0.284,230.482,0.089,230.041,0.162,227.605,0.374,226.950,0.642,226.643,0.152,226.616,0.128,001101
2017,7,230.284,0.220,227.198,0.196,228.741,0.295,230.295,0.280,229.858,0.241,230.368,0.257,230.344,0.292,230.735,0.202,230.209,0.274,230.348,0.143,229.909,0.069,227.467,0.234,227.062,0.171,226.816,0.116,226.819,0.147,001101
2017,8,230.258,0.268,227.279,0.362,228.768,0.451,230.089,0.199,229.915,0.147,230.017,0.104,229.996,0.099,230.585,0.174,230.647,0.240,230.324,0.522,230.085,0.155,227.625,0.395,227.083,0.396,226.770,0.209,226.895,0.110,001101
2017,9,230.424,0.213,227.323,0.377,228.874,0.434,230.146,0.130,230.112,0.181,229.998,0.592,230.191,0.109,230.545,0.102,230.844,0.200,230.507,0.265,230.383,0.182,227.648,0.244,227.141,0.561,226.791,0.141,227.012,0.150,001101
2017,10,230.699,0.319,227.481,0.392,229.090,0.505,230.553,0.187,230.554,0.180,230.532,0.261,230.854,0.242,230.913,0.099,230.648,0.296,230.688,0.558,230.461,0.246,227.812,0.521,227.304,0.165,226.990,0.371,227.080,0.285,001101
2017,11,230.649,0.237,227.487,0.347,229.068,0.421,230.746,0.096,230.920,0.075,230.949,0.124,231.137,0.284,230.876,0.149,230.427,0.372,230.335,0.191,230.206,0.175,227.822,0.447,227.291,0.058,227.044,0.526,227.085,0.135,001101
2017,12,230.486,0.259,227.373,0.333,228.930,0.422,230.869,0.190,230.701,0.190,230.894,0.128,230.859,0.163,230.547,0.151,230.364,0.272,230.218,0.183,230.160,0.452,227.723,0.401,227.124,0.101,227.047,0.341,226.972,0.495,001101
2018,1,230.356,0.253,227.444,0.275,228.900,0.373,230.658,0.177,230.344,0.080,230.729,0.088,230.608,0.400,230.356,0.130,230.347,0.284,230.218,0.186,230.070,0.151,228.011,0.294,227.124,0.181,226.676,0.193,226.733,0.471,001101
2018,2,230.124,0.284,227.583,0.427,228.854,0.513,230.291,0.164,229.896,0.256,230.429,0.132,230.199,0.209,230.282,0.174,230.090,0.606,230.131,0.111,229.886,0.160,228.408,0.448,227.160,0.493,226.414,0.202,226.449,0.132,001101
2018,3,229.916,0.471,227.460,0.399,228.688,0.617,230.147,0.292,229.781,0.191,230.066,0.525,229.973,0.574,230.120,0.652,229.858,0.526,230.054,0.349,229.558,0.118,228.444,0.542,226.850,0.255,226.289,0.134,226.261,0.136,001101
2018,4,229.815,0.343,227.148,0.156,228.481,0.376,230.105,0.178,229.783,0.125,229.829,0.204,229.912,0.155,229.966,0.128,229.717,0.765,230.032,0.253,229.407,0.195,227.864,0.163,226.706,0.136,226.276,0.186,226.292,0.156,001101
2018,5,229.727,0.187,226.953,0.363,228.340,0.408,230.002,0.097,229.441,0.081,229.765,0.199,229.881,0.165,229.985,0.137,229.645,0.165,229.896,0.273,229.246,0.180,227.478,0.471,226.686,0.262,226.090,0.232,226.343,0.123,001101
2018,6,229.328,0.242,226.758,0.296,228.043,0.383,229.604,0.128,228.751,0.139,229.428,0.176,229.392,0.058,229.616,0.102,229.313,0.183,229.384,0.145,229.044,0.493,227.126,0.310,226.560,0.323,226.148,0.253,226.384,0.106,001101
2018,7,229.064,0.215,226.715,0.201,227.890,0.294,229.062,0.128,228.442,0.119,228.980,0.147,229.062,0.192,229.114,0.109,229.341,0.364,229.092,0.167,228.925,0.223,227.048,0.219,226.480,0.196,226.279,0.196,226.460,0.109,001101
2018,8,228.874,0.192,226.763,0.261,227.818,0.324,228.533,0.304,228.514,0.131,228.536,0.162,228.734,0.301,228.885,0.092,229.497,0.231,228.656,0.104,228.938,0.084,227.019,0.376,226.621,0.045,226.318,0.088,226.534,0.165,001101
2018,9,228.976,0.418,226.809,0.372,227.893,0.560,228.528,0.699,228.616,0.175,228.500,0.110,228.779,0.518,229.135,0.195,229.485,0.629,228.832,0.432,229.056,0.122,227.110,0.473,226.637,0.319,226.349,0.056,226.493,0.105,001101
2018,10,229.228,0.235,226.667,0.437,227.947,0.497,228.807,0.088,228.947,0.170,228.860,0.363,228.924,0.264,229.551,0.159,229.378,0.316,229.286,0.249,229.352,0.112,226.941,0.645,226.480,0.065,226.321,0.110,226.416,0.090,001101
2018,11,229.473,0.319,226.631,0.382,228.052,0.497,229.270,0.172,229.227,0.370,229.280,0.087,229.382,0.520,229.778,0.205,229.483,0.135,229.577,0.236,229.347,0.266,226.946,0.489,226.408,0.084,226.187,0.083,226.418,0.601,001101
2018,12,229.326,0.301,226.466,0.345,227.896,0.458,229.471,0.366,229.339,0.113,229.404,0.105,229.242,0.226,229.468,0.144,229.246,0.635,229.499,0.187,229.175,0.171,226.797,0.339,226.162,0.429,226.075,0.126,226.428,0.085,001101
2019,1,228.987,0.348,226.440,0.651,227.714,0.738,229.362,0.469,229.164,0.153,229.152,0.322,229.146,0.429,228.978,0.257,228.867,0.122,228.961,0.504,228.806,0.238,226.928,0.471,225.993,0.951,225.992,0.124,226.249,0.150,001101
2019,2,228.707,0.495,226.321,0.433,227.514,0.658,229.092,0.175,228.761,0.151,228.908,0.344,228.879,0.178,228.753,0.525,228.576,0.308,228.519,0.548,228.656,0.810,226.950,0.246,225.823,0.662,225.744,0.185,225.781,0.135,001101
2019,3,228.568,0.368,225.982,0.328,227.275,0.493,228.847,0.663,228.637,0.157,228.639,0.215,228.792,0.656,228.668,0.051,228.383,0.224,228.433,0.243,228.430,0.173,226.711,0.434,225.449,0.176,225.211,0.269,225.298,0.205,001101
2019,4,228.287,0.316,225.557,0.376,226.922,0.491,228.549,0.166,228.571,0.144,228.462,0.163,228.255,0.248,228.492,0.664,228.048,0.241,228.377,0.181,228.139,0.109,226.184,0.415,225.136,0.257,224.832,0.577,224.896,0.276,001101
2019,5,227.954,0.192,225.391,0.265,226.673,0.327,228.245,0.070,228.060,0.123,228.135,0.155,227.895,0.244,228.316,0.120,227.992,0.213,227.909,0.184,227.660,0.180,225.957,0.211,225.059,0.117,224.682,0.654,224.672,0.171,001101
2019,6,227.630,0.247,225.298,0.349,226.464,0.427,227.830,0.257,227.296,0.031,227.870,0.194,227.539,0.176,228.091,0.117,227.802,0.546,227.545,0.101,227.314,0.119,225.702,0.365,225.102,0.128,224.675,0.589,224.761,0.470,001101
2019,7,227.318,0.216,225.253,0.240,226.285,0.323,227.356,0.221,227.083,0.786,227.363,0.140,227.279,0.216,227.558,0.142,227.493,0.135,227.286,0.102,227.099,0.112,225.627,0.219,225.007,0.111,224.667,0.525,224.997,0.212,001101
2019,8,227.016,0.229,225.182,0.200,226.099,0.304,226.894,0.239,226.830,0.926,226.789,0.079,226.758,0.162,227.188,0.187,227.242,0.118,227.104,0.049,227.034,0.140,225.527,0.111,224.951,0.073,224.695,0.426,224.906,0.391,001101
2019,9,226.831,0.225,225.036,0.306,225.933,0.380,226.698,0.175,226.712,0.932,226.458,0.134,226.492,0.096,226.796,0.187,227.160,0.163,226.990,0.113,226.985,0.093,225.378,0.432,224.851,0.045,224.472,0.083,224.682,0.287,001101
2019,10,226.686,0.242,224.838,0.200,225.762,0.314,226.532,0.198,226.676,0.855,226.518,0.089,226.338,0.099,226.762,0.357,226.937,0.178,226.775,0.076,226.830,0.098,225.072,0.273,224.782,0.119,224.216,0.065,224.576,0.081,001101
2019,11,226.568,0.263,224.737,0.307,225.652,0.405,226.453,0.133,226.629,0.789,226.535,0.105,226.513,0.310,226.599,0.268,226.603,0.218,226.558,0.107,226.598,0.096,224.981,0.451,224.627,0.063,224.209,0.027,224.534,0.089,001101
2019,12,226.394,0.235,224.516,0.353,225.455,0.424,226.329,0.113,226.472,0.834,226.383,0.155,226.431,0.143,226.451,0.174,226.391,0.260,226.343,0.116,226.348,0.164,224.903,0.509,224.194,0.136,224.069,0.083,224.335,0.048,001101
2020,1,226.096,0.220,224.233,0.506,225.164,0.552,226.353,0.078,226.295,0.898,226.249,0.227,226.099,0.108,226.070,0.069,226.108,0.116,226.026,0.176,226.074,0.134,224.861,0.704,223.639,0.288,223.738,0.150,223.967,0.092,001101
